2025-04-10 05:47:46,694 INFO    StreamThr :106 [internal.py:wandb_internal():86] W&B internal server running at pid: 106, started at: 2025-04-10 05:47:46.693157
2025-04-10 05:48:04,263 INFO    SenderThread:106 [sender.py:transition_state():614] send defer: 6
2025-04-10 05:48:04,263 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: defer
2025-04-10 05:48:04,263 INFO    HandlerThread:106 [handler.py:handle_request_defer():172] handle defer: 6
2025-04-10 05:48:04,264 DEBUG   SenderThread:106 [sender.py:send_request():406] send_request: defer
2025-04-10 05:48:04,264 INFO    SenderThread:106 [sender.py:send_request_defer():610] handle sender defer: 6
2025-04-10 05:48:04,267 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: status_report
2025-04-10 05:48:04,690 INFO    SenderThread:106 [sender.py:transition_state():614] send defer: 7
2025-04-10 05:48:04,690 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: defer
2025-04-10 05:48:04,690 INFO    HandlerThread:106 [handler.py:handle_request_defer():172] handle defer: 7
2025-04-10 05:48:04,690 DEBUG   SenderThread:106 [sender.py:send_request():406] send_request: defer
2025-04-10 05:48:04,690 INFO    SenderThread:106 [sender.py:send_request_defer():610] handle sender defer: 7
2025-04-10 05:48:04,690 INFO    SenderThread:106 [sender.py:transition_state():614] send defer: 8
2025-04-10 05:48:04,691 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: defer
2025-04-10 05:48:04,691 INFO    HandlerThread:106 [handler.py:handle_request_defer():172] handle defer: 8
2025-04-10 05:48:04,691 DEBUG   SenderThread:106 [sender.py:send_request():406] send_request: defer
2025-04-10 05:48:04,691 INFO    SenderThread:106 [sender.py:send_request_defer():610] handle sender defer: 8
2025-04-10 05:48:04,691 INFO    SenderThread:106 [job_builder.py:build():318] Attempting to build job artifact
2025-04-10 05:48:04,691 INFO    SenderThread:106 [job_builder.py:_get_source_type():455] is repo sourced job
2025-04-10 05:48:04,691 INFO    SenderThread:106 [job_builder.py:_get_program_relpath():473] run is notebook based run
2025-04-10 05:48:04,692 INFO    Thread-12 :106 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/git/AI-trainings/visual-language-model/wandb/run-20250410_054746-cil2ekn0/files/config.yaml
2025-04-10 05:48:04,692 INFO    Thread-12 :106 [dir_watcher.py:_on_file_created():271] file/dir created: /home/git/AI-trainings/visual-language-model/wandb/run-20250410_054746-cil2ekn0/files/wandb-summary.json
2025-04-10 05:48:04,706 INFO    SenderThread:106 [job_builder.py:build():431] adding wandb-job metadata file
2025-04-10 05:48:04,711 INFO    SenderThread:106 [sender.py:transition_state():614] send defer: 9
2025-04-10 05:48:04,712 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: defer
2025-04-10 05:48:04,712 INFO    HandlerThread:106 [handler.py:handle_request_defer():172] handle defer: 9
2025-04-10 05:48:04,713 DEBUG   SenderThread:106 [sender.py:send():379] send: artifact
2025-04-10 05:48:05,258 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: poll_exit
2025-04-10 05:48:09,186 INFO    wandb-upload_1:106 [upload_job.py:push():89] Uploaded file /root/.local/share/wandb/artifacts/staging/tmpcsjoif2y
2025-04-10 05:48:09,200 INFO    wandb-upload_0:106 [upload_job.py:push():89] Uploaded file /tmp/tmpfegr0by2/wandb-job.json
2025-04-10 05:48:10,259 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: keepalive
2025-04-10 05:48:11,427 INFO    SenderThread:106 [sender.py:send_artifact():1468] sent artifact job-https___github.com_ytiam_AI-trainings.git_home_git_AI-train..el_2_modeling_clean_vit_pretrained_custom_tokenizer-wandb.ipynb - {'id': 'QXJ0aWZhY3Q6MTY0MzU1MzgxOQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYwODUyMzA5MQ==', 'latestArtifact': None}}
2025-04-10 05:48:11,428 DEBUG   SenderThread:106 [sender.py:send_request():406] send_request: defer
2025-04-10 05:48:11,428 INFO    SenderThread:106 [sender.py:send_request_defer():610] handle sender defer: 9
2025-04-10 05:48:11,428 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: status_report
2025-04-10 05:48:11,429 INFO    SenderThread:106 [dir_watcher.py:finish():358] shutting down directory watcher
2025-04-10 05:48:11,695 INFO    SenderThread:106 [dir_watcher.py:finish():388] scan: /home/git/AI-trainings/visual-language-model/wandb/run-20250410_054746-cil2ekn0/files
2025-04-10 05:48:11,695 INFO    SenderThread:106 [dir_watcher.py:finish():402] scan save: /home/git/AI-trainings/visual-language-model/wandb/run-20250410_054746-cil2ekn0/files/wandb-summary.json wandb-summary.json
2025-04-10 05:48:11,696 INFO    SenderThread:106 [dir_watcher.py:finish():402] scan save: /home/git/AI-trainings/visual-language-model/wandb/run-20250410_054746-cil2ekn0/files/requirements.txt requirements.txt
2025-04-10 05:48:11,702 INFO    SenderThread:106 [dir_watcher.py:finish():402] scan save: /home/git/AI-trainings/visual-language-model/wandb/run-20250410_054746-cil2ekn0/files/conda-environment.yaml conda-environment.yaml
2025-04-10 05:48:11,702 INFO    SenderThread:106 [dir_watcher.py:finish():402] scan save: /home/git/AI-trainings/visual-language-model/wandb/run-20250410_054746-cil2ekn0/files/wandb-metadata.json wandb-metadata.json
2025-04-10 05:48:11,702 INFO    SenderThread:106 [dir_watcher.py:finish():402] scan save: /home/git/AI-trainings/visual-language-model/wandb/run-20250410_054746-cil2ekn0/files/config.yaml config.yaml
2025-04-10 05:48:11,703 INFO    SenderThread:106 [sender.py:transition_state():614] send defer: 10
2025-04-10 05:48:11,703 DEBUG   SenderThread:106 [sender.py:send_request():406] send_request: poll_exit
2025-04-10 05:48:11,705 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: defer
2025-04-10 05:48:11,705 INFO    HandlerThread:106 [handler.py:handle_request_defer():172] handle defer: 10
2025-04-10 05:48:11,705 DEBUG   SenderThread:106 [sender.py:send_request():406] send_request: defer
2025-04-10 05:48:11,705 INFO    SenderThread:106 [sender.py:send_request_defer():610] handle sender defer: 10
2025-04-10 05:48:11,706 INFO    SenderThread:106 [file_pusher.py:finish():172] shutting down file pusher
2025-04-10 05:48:12,260 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: poll_exit
2025-04-10 05:48:12,261 DEBUG   SenderThread:106 [sender.py:send_request():406] send_request: poll_exit
2025-04-10 05:48:12,458 INFO    wandb-upload_1:106 [upload_job.py:push():131] Uploaded file /home/git/AI-trainings/visual-language-model/wandb/run-20250410_054746-cil2ekn0/files/wandb-summary.json
2025-04-10 05:48:12,468 INFO    wandb-upload_0:106 [upload_job.py:push():131] Uploaded file /home/git/AI-trainings/visual-language-model/wandb/run-20250410_054746-cil2ekn0/files/requirements.txt
2025-04-10 05:48:12,771 INFO    wandb-upload_3:106 [upload_job.py:push():131] Uploaded file /home/git/AI-trainings/visual-language-model/wandb/run-20250410_054746-cil2ekn0/files/config.yaml
2025-04-10 05:48:12,771 INFO    wandb-upload_2:106 [upload_job.py:push():131] Uploaded file /home/git/AI-trainings/visual-language-model/wandb/run-20250410_054746-cil2ekn0/files/conda-environment.yaml
2025-04-10 05:48:12,972 INFO    Thread-11 (_thread_body):106 [sender.py:transition_state():614] send defer: 11
2025-04-10 05:48:12,972 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: defer
2025-04-10 05:48:12,972 INFO    HandlerThread:106 [handler.py:handle_request_defer():172] handle defer: 11
2025-04-10 05:48:12,973 DEBUG   SenderThread:106 [sender.py:send_request():406] send_request: defer
2025-04-10 05:48:12,973 INFO    SenderThread:106 [sender.py:send_request_defer():610] handle sender defer: 11
2025-04-10 05:48:12,973 INFO    SenderThread:106 [file_pusher.py:join():178] waiting for file pusher
2025-04-10 05:48:12,973 INFO    SenderThread:106 [sender.py:transition_state():614] send defer: 12
2025-04-10 05:48:12,973 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: defer
2025-04-10 05:48:12,973 INFO    HandlerThread:106 [handler.py:handle_request_defer():172] handle defer: 12
2025-04-10 05:48:12,973 DEBUG   SenderThread:106 [sender.py:send_request():406] send_request: defer
2025-04-10 05:48:12,973 INFO    SenderThread:106 [sender.py:send_request_defer():610] handle sender defer: 12
2025-04-10 05:48:12,973 INFO    SenderThread:106 [file_stream.py:finish():614] file stream finish called
2025-04-10 05:48:13,264 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: poll_exit
2025-04-10 05:48:13,380 INFO    SenderThread:106 [file_stream.py:finish():618] file stream finish is done
2025-04-10 05:48:13,380 INFO    SenderThread:106 [sender.py:transition_state():614] send defer: 13
2025-04-10 05:48:13,380 DEBUG   SenderThread:106 [sender.py:send_request():406] send_request: poll_exit
2025-04-10 05:48:13,381 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: defer
2025-04-10 05:48:13,381 INFO    HandlerThread:106 [handler.py:handle_request_defer():172] handle defer: 13
2025-04-10 05:48:13,381 DEBUG   SenderThread:106 [sender.py:send_request():406] send_request: defer
2025-04-10 05:48:13,381 INFO    SenderThread:106 [sender.py:send_request_defer():610] handle sender defer: 13
2025-04-10 05:48:13,381 INFO    SenderThread:106 [sender.py:transition_state():614] send defer: 14
2025-04-10 05:48:13,381 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: defer
2025-04-10 05:48:13,381 INFO    HandlerThread:106 [handler.py:handle_request_defer():172] handle defer: 14
2025-04-10 05:48:13,382 DEBUG   SenderThread:106 [sender.py:send():379] send: final
2025-04-10 05:48:13,382 DEBUG   SenderThread:106 [sender.py:send():379] send: footer
2025-04-10 05:48:13,382 DEBUG   SenderThread:106 [sender.py:send_request():406] send_request: defer
2025-04-10 05:48:13,382 INFO    SenderThread:106 [sender.py:send_request_defer():610] handle sender defer: 14
2025-04-10 05:48:13,382 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: poll_exit
2025-04-10 05:48:13,382 DEBUG   SenderThread:106 [sender.py:send_request():406] send_request: poll_exit
2025-04-10 05:48:13,383 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: internal_messages
2025-04-10 05:48:13,384 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: server_info
2025-04-10 05:48:13,384 DEBUG   SenderThread:106 [sender.py:send_request():406] send_request: server_info
2025-04-10 05:48:13,426 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: get_summary
2025-04-10 05:48:13,426 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: sampled_history
2025-04-10 05:48:13,794 DEBUG   HandlerThread:106 [handler.py:handle_request():146] handle_request: shutdown
2025-04-10 05:48:13,794 INFO    HandlerThread:106 [handler.py:finish():866] shutting down handler
2025-04-10 05:48:14,384 INFO    WriterThread:106 [datastore.py:close():296] close: /home/git/AI-trainings/visual-language-model/wandb/run-20250410_054746-cil2ekn0/run-cil2ekn0.wandb
2025-04-10 05:48:14,792 INFO    SenderThread:106 [sender.py:finish():1546] shutting down sender
2025-04-10 05:48:14,792 INFO    SenderThread:106 [file_pusher.py:finish():172] shutting down file pusher
2025-04-10 05:48:14,792 INFO    SenderThread:106 [file_pusher.py:join():178] waiting for file pusher
